 CSV: Date,Score,URL,IP                                                             #
4/19/2025 9:31,3.6,http://targetreach.vercel.app/managermentloc/Landingpage/landingpage.html,64.29.17.65
4/19/2025 9:31,4.8,http://takeactionrequestsocialflyers.vercel.app/3a36efff&cf6=5a&1eG=K9dHF3da4b=D400e.html,64.29.17.65
4/19/2025 9:31,5.1,https://yangbaba073.github.io/amstim/addobeme.html?email=3mail@b.c,185.199.109.153
4/19/2025 9:31,5.6,https://www.junyunzixun.com/qukl/5365.html,38.173.185.44
4/19/2025 9:31,3.4,https://welcome--ledger-cdn--a--auth.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:31,2.8,https://website-73e055f7.olz.qrr.temporary.site/,162.144.14.62
4/19/2025 9:31,5,https://ubhksag.top/,23.95.132.226
4/19/2025 9:30,5.6,https://ubaghk.com/myaccount/secure/register?tc=1,5.39.69.62
4/19/2025 9:30,4.8,https://ubaghk.com/myaccount/secure/,5.39.69.62
4/19/2025 9:30,4.5,https://ubaghk.com/myaccount/,5.39.69.62
4/19/2025 9:30,2.8,http://stopinfringementreachengine.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM.html,216.198.79.1
4/19/2025 9:30,4.2,https://tomast-shop.ru/include/menu/sections/main/,94.181.178.141
4/19/2025 9:30,6.5,https://thorbmatch4latte88-mwoc.vercel.app/metasp.html/,216.198.79.65
4/19/2025 9:30,3.4,https://thorbmatch4latte88-mwoc.vercel.app/meta.sp,64.29.17.193
4/19/2025 9:30,2,https://thehellplisuippostmanaga-ccemteraioutroiiompagje.sbs/,104.21.9.65
4/19/2025 9:30,4,https://telegra.ph/REVIEW-IMPORTANT-BUSINESS-DOCUMENTS-04-15,149.154.164.13
4/19/2025 9:30,7.3,http://steamcommunirity.com/467524314669,172.67.169.242
4/19/2025 9:30,7.5,http://statemen.updatamazonewssupporaccouss.50-6-206-41.cprapid.com/signin?322eb517a6fb12bf0e010ffd596ed099,50.6.206.41
4/19/2025 9:30,5.8,https://store.communitydevbuild.com/sharedfiles/filedetails/id=37895855,107.189.25.111
4/19/2025 9:30,6.8,https://steamrcommunlity.com/16767,104.21.70.147
4/19/2025 9:30,5.1,https://steamcomnnunty.com/p/gdbg-thkm/SKJYAGPK,2606:4700:3033::ac43:b1b1
4/19/2025 9:30,6.4,https://steamcommluntly.com/851187704463,104.21.56.127
4/19/2025 9:30,3.7,https://statemen.updatamazonewssupporaccouss.50-6-206-41.cprapid.com/?c2lnLWluZXdzXwo_,50.6.206.41
4/19/2025 9:30,5,https://staemcommunitv.com/id=489501036,172.67.195.141
4/19/2025 9:30,2.2,https://sso-site-robinhood-com-t-authh.webflow.io/,2606:4700:4400::6812:24f8
4/19/2025 9:30,3.4,https://sso--robenhood----com-auths.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:30,4,https://socialvaluesafeguardcontent.vercel.app/decision&copyright,216.198.79.1
4/19/2025 9:30,5.9,https://sil-moonpaylogin.webflow.io/,2606:4700:4400::6812:24f8
4/19/2025 9:30,3.1,https://share-na2.hsforms.com/24rfrAfpaSxmETHnUyGEsZw40e9tg,2606:4700::6812:50cc
4/19/2025 9:30,5.3,https://share-eu1.hsforms.com/2_-VfsHfWTF-FA1hoB2mi0g2eygdd,172.65.198.19
4/19/2025 9:30,5.3,https://share-eu1.hsforms.com/2OpQbsxsPSdKDjLgguPEbnQ2eyiag,172.65.198.19
4/19/2025 9:30,3.1,https://share-eu1.hsforms.com/2i25E7D7BSKWuYCNE0uMfhA2ey1bw,172.65.198.19
4/19/2025 9:30,5.3,https://share-eu1.hsforms.com/2G2ymcLKgTY-68A8O8S8UhA2eyetd,172.65.198.19
4/19/2025 9:30,3.1,https://share-eu1.hsforms.com/1CYWVJszvSeaGmxxuUiRy2g2ey20k,172.65.198.19
4/19/2025 9:30,5.6,https://share-eu1.hsforms.com/16Z3u1yLLS7KhFi96pH6TGA2eycld,172.65.198.19
4/19/2025 9:30,3.6,https://share-eu1.hsforms.com/13YDMlt7iSxWRAhgB8KLWfQ2ew0yz,172.65.198.19
4/19/2025 9:30,5.1,https://segurancabb.com/,104.21.10.66
4/19/2025 9:30,4.3,https://secure-app--blockfi--cdn-atth.webflow.io/,172.64.151.8
4/19/2025 9:30,5.6,https://scanned.page/6800a6f6343d9,172.67.69.32
4/19/2025 9:30,4.4,https://sant-customerservices.com/santo/,195.80.51.21
4/19/2025 9:29,2.8,https://reserve-case-law.vercel.app/,216.198.79.65
4/19/2025 9:29,2.2,https://refundfinder.cc/,47.90.156.117
4/19/2025 9:29,4.5,https://redwhatsapp.com/instaplus/,2606:4700:3030::6815:31ab
4/19/2025 9:29,3.8,https://quiet-person-289844.framer.app/,52.223.52.2
4/19/2025 9:29,4.6,https://prml.ink/Ttvmp,89.117.19.208
4/19/2025 9:29,5.3,https://popl.co/profile/PXNjwt6V/dash,2606:4700::6812:1356
4/19/2025 9:29,3.8,https://popl.co/profile/n7jwUmQ8/dash,104.18.19.86
4/19/2025 9:29,3.3,https://popl.co/profile/Ejm7hreU/dash,104.18.18.86
4/19/2025 9:29,4.8,https://popl.co/profile/0BJmgJbx/dash,104.18.18.86
4/19/2025 9:29,4.3,https://popl.co/card/6iTXyo0b/1,104.18.19.86
4/19/2025 9:29,3.3,https://popl.co/card/0EyXYQPT/1,104.18.19.86
4/19/2025 9:29,2.1,https://phantoms.cfd/,62.60.187.47
4/19/2025 9:29,4.7,https://panheytld5.vercel.app/metasp.html,216.198.79.1
4/19/2025 9:29,5.6,https://pagina.pro/fb-supportmeta-hun,157.230.55.150
4/19/2025 9:29,6,https://ouexaelei.cc/#/,104.18.20.48
4/19/2025 9:29,5.7,https://nuttyplume.vercel.app/managermentquan/quanasqovnzlhquan.html,64.29.17.65
4/19/2025 9:29,5.7,https://nuggetwhirl.vercel.app/managermentquan/quanasqovnzlhquan.html,216.198.79.65
4/19/2025 9:29,3.6,https://necessary-basalt-address.glitch.me/,151.101.66.59
4/19/2025 9:29,3,https://my-acc-meta-verifyy.vercel.app/,216.198.79.193
4/19/2025 9:29,5.6,https://mtamskextensionn.webflow.io/,172.64.151.8
4/19/2025 9:29,7.5,https://mondialrelais-france-suivi.com/pac/calcul.php,45.139.104.34
4/19/2025 9:29,2.6,https://mondialrelais-france-suivi.com/,45.139.104.34
4/19/2025 9:29,3.9,https://mhabibiakbarhuda.github.io/Beranda-FaceBook/index.html,185.199.111.153
4/19/2025 9:29,5.6,https://menotrsub-mentorshipsub.codeanyapp.com/subinfo/,198.199.109.95
4/19/2025 9:29,4.9,https://mediaedgesafecontent.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,64.29.17.193
4/19/2025 9:29,7.7,https://maxpurge.digital/click?key=29a04a7fe7bb234d7c9e&SUB_ID_SHORT=4db41c5e4c8124c312c21c83365f12de&COST_CPC=&PLACEMENT_ID=22738461&ZONE_ID=3680512&BANNER_ID=3301202&CAMPAIGN_ID=1206392&REMOTE_COUNTRY=Canada&USER_OS_VER=18.3.2&USERAGENT=Mozilla/5.0%20(iPhone;%20CPU%20iPhone%20OS%2018_3_2%20like%20Mac%20OS%20X)%20AppleWebKit/605.1.15%20,167.172.228.101
4/19/2025 9:29,6.2,http://small-hulking-ixora.glitch.me/mbht.html,151.101.130.59
4/19/2025 9:29,5.2,https://lkjhgfsd.weebly.com/,74.115.51.9
4/19/2025 9:29,4.1,https://link-oficialdana.layanan-layanan-id.biz.id/,104.21.96.1
4/19/2025 9:29,4.5,https://ledgerapp.vip/,101.32.51.16
4/19/2025 9:29,3.4,https://learn--helptrezor--t-cdn.webflow.io/,172.64.151.8
4/19/2025 9:28,4.6,http://sitepolicyseocatalyst.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA.html,64.29.17.1
4/19/2025 9:28,5.4,https://instagramg.vercel.app/,64.29.17.193
4/19/2025 9:28,2.6,https://ikutkuis.icu/Claim-Daget/,172.67.162.216
4/19/2025 9:28,7.3,https://id-ionos-com.1ma.it/id.ionos.com/identifier/auth/e65c8/main/index.php,176.65.138.226
4/19/2025 9:28,6,https://id-ionos-com.1ma.it/id.ionos.com/identifier/auth/e65c8/main/auth.php,176.65.138.226
4/19/2025 9:28,2,https://ibleedredwhiteandblue.com/,196.251.83.152
4/19/2025 9:28,4.5,https://ibank.trustbasefinancial.com,192.227.132.90
4/19/2025 9:28,5.9,https://hitarthpathak.github.io/Facebook/,2606:50c0:8000::153
4/19/2025 9:28,3.7,https://help---trezsorachilus.webflow.io/,172.64.151.8
4/19/2025 9:28,2.9,https://gokulpvtr.github.io/Amazon-clone,2606:50c0:8001::153
4/19/2025 9:28,5.7,https://gmxauthe.vercel.app/,216.198.79.1
4/19/2025 9:28,3.6,https://g5flf-uqaaa-aaaai-q3wya-cai.icp0.io,147.28.229.38
4/19/2025 9:28,6.9,https://form.jotform.com/251063855673058,104.18.24.107
4/19/2025 9:28,6.5,http://sfn.wyf.mybluehost.me/NewFile.php,50.6.3.64
4/19/2025 9:28,5,https://firstfinb.com,154.16.170.58
4/19/2025 9:28,4.7,https://facebook-metabusines-suppor.ubpages.com/,172.64.146.119
4/19/2025 9:28,6.8,https://f005.backblazeb2.com/file/xxxvsvvvlook4u/bell-webmail.html,149.137.136.16
4/19/2025 9:28,4.6,https://ezpass.com-ezva.vip/us/,104.21.22.82
4/19/2025 9:28,1.1,https://evenientions.de/1C0h046pwc1fz6do-1on1fy02g4y08x19qfvfd00001,148.72.166.194
4/19/2025 9:28,5.4,https://eu.jotform.com/app/251073007174347,104.18.25.107
4/19/2025 9:28,3.8,https://engageedgedigitalrights.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,64.29.17.193
4/19/2025 9:28,2.8,https://engageboostblocknotification.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA.html,216.198.79.65
4/19/2025 9:28,3.8,https://engageboostblocknotification.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,216.198.79.65
4/19/2025 9:28,6.9,http://securitytoolconversionpros.vercel.app/get_help,216.198.79.65
4/19/2025 9:28,6.3,http://securitycontentrise.vercel.app/get_help,64.29.17.1
4/19/2025 9:28,3.9,http://secure--blokfi---sso---cdn.webflow.io/,172.64.151.8
4/19/2025 9:28,3.9,http://secure--blockfie--apps-cdn-sso.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:28,3.9,http://secure-apps--blockfi-x-cdn-nav.webflow.io/,104.18.36.248
4/19/2025 9:28,2.9,https://dropmid.com/m/register,112.121.166.242
4/19/2025 9:28,3.2,https://docs-trezorsuite-io.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:28,3.7,https://dnapaylaters.hardisx69.biz.id/,2606:4700:3030::6815:3001
4/19/2025 9:28,5.9,https://dnanewsx.layananvip24.biz.id/,172.67.133.221
4/19/2025 9:28,4.2,https://digitaligniteterms.vercel.app/decision&copyright,64.29.17.129
4/19/2025 9:28,5.6,https://digibank.tech.blog/,192.0.78.31
4/19/2025 9:28,4.3,https://dhakdh.cc/,112.121.177.131
4/19/2025 9:28,6,https://dbsdigibank.finance.blog/,192.0.78.31
4/19/2025 9:28,4.6,https://currentlyattmailappsa.weebly.com/,74.115.51.8
4/19/2025 9:27,5.9,https://currently85437384.weebly.com/,74.115.51.9
4/19/2025 9:27,5.7,https://contentleadsignite.vercel.app/get_help,64.29.17.65
4/19/2025 9:27,3.8,https://contentblastprotect.vercel.app/decision&copyright,216.198.79.129
4/19/2025 9:27,2.4,https://community-standard-10037823.vercel.app/,216.198.79.129
4/19/2025 9:27,4.3,https://coinbaseguide.com/,2606:4700:3030::6815:4001
4/19/2025 9:27,1.9,https://clone-project-dun.vercel.app/,216.198.79.1
4/19/2025 9:27,2.8,https://claiimhadiiah-dnaiidx4.resmi-akzz.my.id/,2606:4700:3030::6815:4001
4/19/2025 9:27,4.6,https://chk.me/G0cYBVM,185.125.25.5
4/19/2025 9:27,5.5,https://btcm-108588.weeblysite.com/,74.115.51.55
4/19/2025 9:27,3,https://brandenginetermstracker.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,64.29.17.1
4/19/2025 9:27,3,https://bosszonetrackinfringement.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,64.29.17.1
4/19/2025 9:27,3.8,https://bossforgecomplainthub.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,64.29.17.1
4/19/2025 9:27,4.9,https://bossforgecomplainthub.vercel.app/decision&copyright/,216.198.79.65
4/19/2025 9:27,2.8,https://auth-uphold-coms---cdn-q----autth.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:27,2.6,https://auth--sso----uphold-com-cdn--r.webflow.io/,104.18.36.248
4/19/2025 9:27,5.8,https://auth.home.securiity.coinbase.3-145-29-81.cprapid.com/secured/otp6/sign/index.html?bombom2387gas7d8sss,3.145.29.81
4/19/2025 9:27,1.8,https://auth--begin-qkucoin-cdn.webflow.io/,104.18.36.248
4/19/2025 9:27,2.6,https://auth-app-crypto-web-rr-cdn.webflow.io/,172.64.151.8
4/19/2025 9:27,2.4,https://aureliencambestene.icu/wetransferlifa2025/,188.166.233.94
4/19/2025 9:27,3.4,https://asdfgdsfgzxcfdg.pages.dev/,2606:4700:310c::ac42:2f37
4/19/2025 9:27,6.9,https://app.jotform.com/251066490434556,2606:4700::6812:196b
4/19/2025 9:27,6.8,http://sant-customerservices.com/santo/Login.php,195.80.51.21
4/19/2025 9:26,5.5,https://amazou5.com/,2606:4700:4400::ac40:977e
4/19/2025 9:26,5.9,http://safewebgrowthnation.vercel.app/get_help,64.29.17.1
4/19/2025 9:26,5.9,http://safetyleadsphere.vercel.app/get_help,64.29.17.1
4/19/2025 9:26,6,http://safeguardtrackerimpactjourney.vercel.app/get_help,64.29.17.65
4/19/2025 9:26,6.5,http://safeguardpolicysocialdominion.vercel.app/get_help,216.198.79.65
4/19/2025 9:26,6,http://safeguardaccountdigitalhype.vercel.app/get_help,216.198.79.129
4/19/2025 9:26,6.4,http://safecontentconversionx.vercel.app/get_help,216.198.79.193
4/19/2025 9:26,3.6,https://admin-8x7.pages.dev/,2606:4700:310c::ac42:2f2f
4/19/2025 9:26,6,https://97637107.okemu.sa.com/,2606:4700:3030::6815:5001
4/19/2025 9:26,6,https://8147957365.com/,160.202.168.107
4/19/2025 9:26,6,https://20995823.okemu.sa.com/,2606:4700:3030::6815:3001
4/19/2025 9:26,5.5,https://168gvogn1c.beefreedesign.com/C6Kb,18.173.218.77
4/19/2025 9:26,4.7,https://12118r.vercel.app/contact.html,216.198.79.65
4/19/2025 9:26,5.2,https://12114r.vercel.app/verset.html,64.29.17.129
4/19/2025 9:26,4.7,https://12114r.vercel.app/contact.html,216.198.79.1
4/19/2025 9:26,2.1,https://08c97d5d-2445-4cd3-a308-8a55c32167a9-00-21ng9b1eqafu3.sisko.replit.dev/,34.100.254.222
4/19/2025 9:25,6.2,http://rulesconversionpros.vercel.app/get_help,216.198.79.1
4/19/2025 9:25,5.3,http://rightsmarketiq.vercel.app/get_help,64.29.17.129
4/19/2025 9:25,5.7,http://rightsflagadfusion.vercel.app/get_help,64.29.17.129
4/19/2025 9:25,6.2,http://rightsconversionfuel.vercel.app/get_help,64.29.17.193
4/19/2025 9:25,3.8,http://reviewguidelinesdigitalignite.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,216.198.79.65
4/19/2025 9:25,5.4,http://reportinfringementtoolmarketmindset.vercel.app/get_help,64.29.17.129
4/19/2025 9:25,6.3,http://reportinfringementactionconversionpros.vercel.app/get_help,216.198.79.129
4/19/2025 9:25,6.4,http://pub-ece6cc74b1074eb0beeca35897404010.r2.dev/index.html,2606:4700:7::eb
4/19/2025 9:25,6.4,http://pub-bf24647e843146a6a492b98bbb45b512.r2.dev/index.html,2606:4700:7::eb
4/19/2025 9:25,6.4,http://pub-589b3b0577ce4360995c20971b132188.r2.dev/index.html,162.159.140.237
4/19/2025 9:25,6.4,http://pub-2f8c351624a34698becd5ebcf2c1eb82.r2.dev/index.html,2a06:98c1:58::eb
4/19/2025 9:25,6.4,http://pub-107f6fec30bf4072b9bd9954e717bb27.r2.dev/index.html,2606:4700:7::eb
4/19/2025 9:25,6.3,http://protectyourcontentconversionx.vercel.app/get_help,216.198.79.129
4/19/2025 9:25,2.6,http://promosyonlarin.cyou/,84.200.17.82
4/19/2025 9:25,2.4,http://project-repo-193s.vercel.app/,216.198.79.1
4/19/2025 9:25,5.3,http://postblockbrandpulse.vercel.app/get_help,216.198.79.1
4/19/2025 9:25,4.8,http://poortatoeofficial.com/,104.21.92.28
4/19/2025 9:25,4.2,http://pnahttonn.com/,2606:4700:3031::6815:3590
4/19/2025 9:25,6,http://pi.piimaallchaiin.com/gigny/verif1.php,2606:4700:3030::6815:1001
4/19/2025 9:25,6.5,http://pi.piimaallchaiin.com/gigny/login2.php,2606:4700:3030::6815:4001
4/19/2025 9:25,6,http://pi.piimaallchaiin.com/gigny/code.php,104.21.112.1
4/19/2025 9:25,5.2,http://pagina.pro/Facebook--two-step-verification-two-factor-encrypted-context-Login-2FABussines,157.230.55.150
4/19/2025 9:25,4.9,http://pagina.pro/facebook-meta-es-es-support,157.230.55.150
4/19/2025 9:25,1.8,http://org-ledger-staartt.webflow.io/,172.64.151.8
4/19/2025 9:25,2,http://morelia-9bc.pages.dev/,2606:4700:310c::ac42:2d03
4/19/2025 9:25,3,http://moderationtooltrendinsight.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,216.198.79.193
4/19/2025 9:25,5.3,http://moderationsocialpros.vercel.app/get_help,64.29.17.1
4/19/2025 9:25,5.8,http://moderationmarketvision.vercel.app/get_help,216.198.79.1
4/19/2025 9:25,2.5,http://moderationdigitaltrend.vercel.app/3a36efff&cf6=5a&1eG=K9dHF3da4b=D400e.html,64.29.17.65
4/19/2025 9:25,5.5,http://m.langfangfuqi.com/,38.173.176.215
4/19/2025 9:25,6,http://m.hfszxc.com/,38.174.148.98
4/19/2025 9:25,5.4,http://lollettinoo.github.io/T/index.html,185.199.111.153
4/19/2025 9:25,2.7,http://loginriskalert.vercel.app/managermentthang/Landingpage/landingpage.html,216.198.79.65
4/19/2025 9:25,5.8,http://legalnoticeseoamplify.vercel.app/get_help,216.198.79.129
4/19/2025 9:25,5.3,http://legalleadsphere.vercel.app/get_help,64.29.17.193
4/19/2025 9:25,5.3,http://legalconversionedge.vercel.app/get_help,216.198.79.129
4/19/2025 9:25,1.8,http://ledger-us-start.webflow.io/,2606:4700:4400::6812:24f8
4/19/2025 9:25,4.7,http://langfangfuqi.com/,38.173.176.215
4/19/2025 9:24,5.6,http://kucoinsigjlogin.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:24,5.4,http://kucoinnlogonn.webflow.io/,2606:4700:4400::6812:24f8
4/19/2025 9:24,2.2,http://kathymotyka.wixsite.com/my-site-1,34.144.206.118
4/19/2025 9:24,3.6,http://jdgdgygyhss5jgbf7nvf9d.weeblysite.com/,74.115.51.54
4/19/2025 9:24,5.3,http://invaliduseengagecreators.vercel.app/get_help,64.29.17.129
4/19/2025 9:24,5.5,http://infringertrackermediahub-psi.vercel.app/get_help,216.198.79.65
4/19/2025 9:24,5.1,http://infractionnoticemarketingflare-nine.vercel.app/get_help,64.29.17.129
4/19/2025 9:24,2,http://infractionactionadstorm.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM.html,216.198.79.193
4/19/2025 9:24,4.4,http://indirimlerimiz.cyou/,2606:4700:3033::ac43:ac20
4/19/2025 9:24,5.4,http://illegalcontentsocialventurespro.vercel.app/get_help,216.198.79.1
4/19/2025 9:24,5.3,http://illegalbrandgenius.vercel.app/get_help,216.198.79.1
4/19/2025 9:24,1.7,http://hxcvzdvhvhnmfds.ubpages.com/1fee6d7e-1b76-11f0-ad0d-be051e10b9ea///,172.64.146.119
4/19/2025 9:24,1.5,http://horse-gazelle-2782.typedream.app/,104.21.37.85
4/19/2025 9:24,1.9,http://home.security.3-145-29-81.cprapid.com/,3.145.29.81
4/19/2025 9:23,2.4,http://helplive-ledger.com/,195.80.51.21
4/19/2025 9:23,1.5,http://help-legdge-start.webflow.io/,104.18.36.248
4/19/2025 9:23,5.4,http://guidelineviolationinfluencerinsights.vercel.app/get_help,216.198.79.65
4/19/2025 9:23,2.1,http://guidelineenforcementsocialedge.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,216.198.79.129
4/19/2025 9:23,4.9,http://guidelineenforcementadcreators.vercel.app/get_help,64.29.17.193
4/19/2025 9:23,5.4,http://geimnilogien.webflow.io/,2606:4700:4400::ac40:9708
4/19/2025 9:23,4.8,http://flagbrandedge.vercel.app/get_help,64.29.17.193
4/19/2025 9:23,4.6,http://fb-payout-hold-warning.github.io/reviewnow/,2606:50c0:8002::153
4/19/2025 9:23,4.5,http://fb-merketplece-items-56474587974.hstn.me/,185.27.134.95
4/19/2025 9:23,2.3,http://evmbank.pages.dev/,2606:4700:3030::6815:1001
